image_filepath,part_id,label,dE_max,dE_mean,op_agreement_gap,n_dropped_points,truck_number,date,well_number,well_size
training_set\images\image_01076.jpg,1076,PASS,1.835922698498355,0.9994106849871895,0.1666075720040916,0,128.0,1/23/2026,22,6038
training_set\images\image_01077.jpg,1077,PASS,1.9595869364975065,1.3639179829254715,0.572516464941442,0,128.0,1/23/2026,23,6038
training_set\images\image_01078.jpg,1078,PASS,2.6674409973080078,1.4928937022112103,0.6817400512281193,0,128.0,1/23/2026,24,6038
training_set\images\image_01079.jpg,1079,PASS,1.9661988387873248,1.311830259952793,0.6521288884858778,0,128.0,1/27/2026,25,6038
training_set\images\image_01080.jpg,1080,PASS,2.056398978882205,1.8112461482526176,0.0265780612387049,0,128.0,1/27/2026,26,6038
training_set\images\image_01081.jpg,1081,PASS,2.316711141253679,1.4437487961646855,0.8560964360015704,0,128.0,1/27/2026,27,6038
training_set\images\image_01082.jpg,1082,PASS,1.5810181968085202,0.9721813253920194,0.3399407210929472,0,128.0,1/27/2026,28,6038
training_set\images\image_01083.jpg,1083,PASS,2.0624160242780136,1.399804664830481,0.5148255123847285,0,128.0,1/27/2026,29,6038
training_set\images\image_01084.jpg,1084,PASS,1.928172210851408,1.1241737833573104,0.2389250791598349,0,128.0,1/27/2026,30,6038
training_set\images\image_01085.jpg,1085,PASS,1.7052559705974593,1.2123998932872997,0.2545361244474897,0,128.0,1/27/2026,31,6038
training_set\images\image_01086.jpg,1086,PASS,2.281339491487661,1.1897462617093806,1.41657649687758,0,128.0,1/27/2026,32,6038
training_set\images\image_01087.jpg,1087,PASS,2.1797770337782008,1.6533935709587224,0.2237434221085947,0,128.0,1/27/2026,33,6038
training_set\images\image_01089.jpg,1089,PASS,1.457126492231945,0.9173852347677244,0.2297866981961991,0,129.0,2/17/2026,1,7038
training_set\images\image_01090.jpg,1090,PASS,0.7975160174418199,0.4965314465069325,0.252921518715129,0,129.0,2/17/2026,2,7038
training_set\images\image_01091.jpg,1091,PASS,0.8067421589829609,0.6070129932086877,0.097966988906368,0,129.0,2/17/2026,3,7038
training_set\images\image_01092.jpg,1092,PASS,1.0946980795328007,0.7367848421173394,0.1591697939584214,0,129.0,2/17/2026,4,7038
training_set\images\image_01093.jpg,1093,PASS,1.7848658983646704,0.9569380601502172,0.9743291622232308,1,129.0,2/17/2026,5,7038
training_set\images\image_01094.jpg,1094,PASS,3.3914490810941555,1.9289156990494136,1.2799464097013589,0,129.0,2/17/2026,6,7038
training_set\images\image_01095.jpg,1095,PASS,1.9304651246773696,1.384191467671185,0.1306409255309117,0,129.0,2/17/2026,7,7038
training_set\images\image_01096.jpg,1096,PASS,8.12381778278163,2.538880769245924,5.980727755192878,0,129.0,2/17/2026,8,7038
training_set\images\image_01097.jpg,1097,PASS,3.5176111248737145,1.4451901738779942,2.4130044986259493,0,129.0,2/17/2026,9,7038
training_set\images\image_01098.jpg,1098,PASS,1.8527433526945811,1.1580612890491115,0.3483060160053579,0,129.0,2/17/2026,10,7038
training_set\images\image_01099.jpg,1099,PASS,1.618839122806146,1.4194380324681728,0.0625861358032209,0,129.0,2/17/2026,11,7038
training_set\images\image_01100.jpg,1100,PASS,1.648414831888831,1.272703121348,0.0460103335100732,0,129.0,2/17/2026,12,7038
training_set\images\image_01101.jpg,1101,PASS,1.44449327053305,0.8713438623063704,0.7611952388825453,0,129.0,2/17/2026,13,7038
training_set\images\image_01102.jpg,1102,PASS,2.519793599156486,1.236731287623546,0.4750621096037868,0,129.0,2/17/2026,14,7038
training_set\images\image_01103.jpg,1103,PASS,3.0898401656186008,1.4379151549491638,1.3541868031322415,0,129.0,2/17/2026,15,7038
training_set\images\image_01104.jpg,1104,PASS,4.401280675891719,2.293525367291912,1.260123978088191,0,129.0,2/17/2026,16,7038
training_set\images\image_01105.jpg,1105,PASS,4.75233390960713,1.8661293557190213,2.724125204221583,0,129.0,2/17/2026,17,7038
training_set\images\image_01106.jpg,1106,PASS,1.9381830150395152,1.26891690686968,0.0804058907651374,0,129.0,2/17/2026,18,7038
training_set\images\image_01107.jpg,1107,PASS,1.8247826002766476,1.3453809441938187,0.5699729500214514,0,129.0,2/17/2026,19,7038
training_set\images\image_01108.jpg,1108,PASS,2.583000996767595,1.6170273437837916,0.4881635890348685,0,129.0,2/17/2026,20,7038
training_set\images\image_01109.jpg,1109,PASS,1.5347909844101415,0.9504896953612824,0.2749312735699656,0,129.0,2/18/2026,21,7038
training_set\images\image_01110.jpg,1110,PASS,1.7049434439613211,1.0640829792022588,0.5638179418232954,0,129.0,2/18/2026,22,7038
training_set\images\image_01111.jpg,1111,PASS,2.422686496026732,1.8342547929687152,0.4623689167674492,0,129.0,2/18/2026,23,7038
training_set\images\image_01112.jpg,1112,PASS,1.8604766704139328,1.3653471749084245,0.7156863522186043,0,129.0,2/18/2026,24,7038
training_set\images\image_01113.jpg,1113,PASS,5.5447908702481286,1.6777073498074146,4.0414332063796445,0,129.0,2/18/2026,25,7038
training_set\images\image_01114.jpg,1114,PASS,2.1214959353999947,1.50097188049358,0.4604220251744693,0,129.0,2/18/2026,26,7038
training_set\images\image_01115.jpg,1115,PASS,2.137251401765887,1.4787621809922211,0.5824348241033108,0,129.0,2/18/2026,27,7038
training_set\images\image_01116.jpg,1116,PASS,6.133121548147408,2.1402681855660304,3.6724270986732312,0,129.0,2/18/2026,28,7038
training_set\images\image_01117.jpg,1117,PASS,2.146219161667549,1.3279371858195654,0.6355825000912216,0,129.0,2/18/2026,29,7038
training_set\images\image_01118.jpg,1118,PASS,2.7953977168759483,1.8169843650049948,0.605424665432079,0,129.0,2/18/2026,30,7038
training_set\images\image_01119.jpg,1119,PASS,4.457703800189409,1.703354108421446,1.8420065217001016,0,129.0,2/18/2026,31,7038
training_set\images\image_01120.jpg,1120,PASS,1.2629188656954753,0.982191738106614,0.252292767683042,0,129.0,2/18/2026,32,7038
training_set\images\image_01121.jpg,1121,PASS,1.84141427492745,1.3977879421462502,0.3134308677862183,0,129.0,2/18/2026,33,7038
training_set\images\image_01122.jpg,1122,PASS,2.049756559483808,1.562177461940876,0.0487154429569494,0,129.0,2/18/2026,34,7038
training_set\images\image_01126.jpg,1126,PASS,2.704595093032573,1.3792978595473653,1.0761365891066073,0,130.0,3/2/2026,1,6038
training_set\images\image_01127.jpg,1127,PASS,3.812058046279116,1.5945254233081612,2.152640101629395,0,130.0,3/2/2026,2,6038
training_set\images\image_01128.jpg,1128,PASS,1.8876671926127249,0.7622054977010674,0.8139455764357333,0,130.0,3/2/2026,3,6038
training_set\images\image_01129.jpg,1129,PASS,1.838871671076857,0.985639613437935,0.5912315292362285,0,130.0,3/2/2026,4,6038
training_set\images\image_01130.jpg,1130,PASS,3.103965991816918,1.2161781540509646,1.9412359809635744,0,130.0,3/2/2026,5,6038
training_set\images\image_01131.jpg,1131,PASS,2.0100922771673693,1.1341416532420372,0.3794956490673322,0,130.0,3/2/2026,6,6038
training_set\images\image_01132.jpg,1132,PASS,1.578926104597248,0.9151097435384632,0.9968213002077072,0,130.0,3/2/2026,7,6038
training_set\images\image_01133.jpg,1133,PASS,1.7299439951070856,1.1017930651578147,0.4295743576880868,0,130.0,3/2/2026,8,6038
training_set\images\image_01134.jpg,1134,PASS,2.408455146586678,1.4148617752257604,0.5967368254326777,0,130.0,3/2/2026,9,6038
training_set\images\image_01135.jpg,1135,PASS,1.8229395898476068,1.2076095309887462,0.5690762105833918,0,130.0,3/2/2026,10,6038
training_set\images\image_01136.jpg,1136,PASS,2.017433475181366,1.293246633553059,0.7757314078289215,0,130.0,3/2/2026,11,6038
training_set\images\image_01137.jpg,1137,PASS,2.211757097632621,1.3569141827251263,0.6593564822691877,0,130.0,3/2/2026,12,6038
training_set\images\image_01138.jpg,1138,PASS,2.567816586743444,1.1616041784966,1.1028295203539875,0,130.0,3/2/2026,13,6038
training_set\images\image_01139.jpg,1139,PASS,2.1701716924644727,1.3492784623515377,0.3873727455214093,0,130.0,3/2/2026,14,6038
training_set\images\image_01140.jpg,1140,PASS,1.5290918979240644,1.0344990253718236,0.151062259666886,0,130.0,3/2/2026,15,6038
training_set\images\image_01141.jpg,1141,PASS,2.3142292908889357,1.5489224656547194,0.3061056600548446,0,130.0,3/2/2026,16,6038
training_set\images\image_01142.jpg,1142,PASS,5.807307056451768,1.4734828616522924,5.310349271326482,0,130.0,3/2/2026,17,6038
training_set\images\image_01143.jpg,1143,PASS,2.803112106109456,1.5040321725500925,1.3682575537009185,0,130.0,3/2/2026,18,6038
training_set\images\image_01144.jpg,1144,PASS,2.3203649939289708,1.3038345562582738,0.4142989803430419,0,130.0,3/2/2026,19,6038
training_set\images\image_01145.jpg,1145,PASS,4.339250493321476,2.77813764852872,0.6396920630375202,0,130.0,3/2/2026,20,6038
training_set\images\image_01146.jpg,1146,PASS,2.126320254311999,1.093687745574115,0.1901494466619664,0,130.0,3/2/2026,21,6038
training_set\images\image_01147.jpg,1147,PASS,2.680952695024608,2.0454481105545086,0.4454655728479837,0,130.0,3/2/2026,22,6038
training_set\images\image_01148.jpg,1148,PASS,2.193747418914808,1.6790566321756797,0.101857299492734,0,130.0,3/2/2026,1,6024
training_set\images\image_01149.jpg,1149,PASS,2.180761329642509,1.8705625149018412,0.0747085797105788,0,130.0,3/2/2026,2,6024
training_set\images\image_01150.jpg,1150,PASS,2.078311485646445,1.4467531938109657,0.0429782700172891,0,130.0,3/2/2026,3,6024
training_set\images\image_01151.jpg,1151,PASS,2.1260810944662527,1.965117567881273,0.0232759842911196,0,130.0,3/2/2026,4,6024
training_set\images\image_01152.jpg,1152,PASS,6.574978829695982,4.296279921106909,1.2563466375953878,0,130.0,3/2/2026,5,6024
training_set\images\image_01153.jpg,1153,PASS,8.573029628716577,4.752670091085004,6.852150960729744,0,130.0,3/2/2026,6,6024
training_set\images\image_01162.jpg,1162,PASS,8.752442574168764,4.538578584136703,7.382843672059877,0,130.0,3/3/2026,7,6024
training_set\images\image_01163.jpg,1163,PASS,4.933654800070866,3.698650968709742,0.6885791645393482,0,130.0,3/3/2026,8,6024
training_set\images\image_01164.jpg,1164,PASS,3.538232832326527,2.988794067518731,0.1378307289940297,0,130.0,3/3/2026,9,6024
training_set\images\image_01165.jpg,1165,PASS,1.435570314411614,0.9019554395044654,0.6467553732574148,0,130.0,3/3/2026,10,6024
training_set\images\image_01166.jpg,1166,PASS,1.5752384129050945,1.136428434013033,0.2048924555600155,0,130.0,3/13/2026,11,6024
training_set\images\image_01167.jpg,1167,PASS,1.56161822892356,1.0355067167959773,0.0712621053384294,0,130.0,3/3/2026,12,6024
training_set\images\image_01168.jpg,1168,PASS,1.857026791684519,0.8993178752506555,1.2644682269699048,0,130.0,3/3/2026,13,6024
training_set\images\image_01169.jpg,1169,PASS,1.6290484052749756,0.9599398038554184,0.396510317039175,0,130.0,3/3/2026,14,6024
training_set\images\image_01170.jpg,1170,PASS,6.035419635319158,4.62864877025392,0.5232907751515885,0,130.0,3/3/2026,15,6024
training_set\images\image_01172.jpg,1172,PASS,2.546267497018281,1.5934557859469465,0.0740719693437497,0,131.0,3/25/2026,1,6024
training_set\images\image_01173.jpg,1173,PASS,2.385903703495263,2.001668223059592,0.3421336698120205,1,131.0,3/25/2026,2,6024
training_set\images\image_01174.jpg,1174,PASS,2.311193473525719,1.6754458696893562,0.4923485208097053,0,131.0,3/25/2026,3,6024
training_set\images\image_01175.jpg,1175,PASS,2.439126110753536,1.799250517864797,0.1036624497043625,0,131.0,3/25/2026,4,6024
training_set\images\image_01176.jpg,1176,PASS,2.276602393809112,1.689264257778022,0.7341806244697895,0,131.0,3/25/2026,5,6024
training_set\images\image_01177.jpg,1177,PASS,2.5429207256939046,1.427138249806091,0.4360140809324018,0,131.0,3/25/2026,6,6024
training_set\images\image_01178.jpg,1178,PASS,1.9700522844246395,1.6367487197010568,0.1312069105153375,1,131.0,3/25/2026,7,6024
training_set\images\image_01179.jpg,1179,PASS,2.29829034002152,1.462424475009893,0.4679038054068982,0,131.0,3/25/2026,8,6024
training_set\images\image_01180.jpg,1180,PASS,2.623236586891153,1.849784041688416,0.3710994762457291,0,131.0,3/25/2026,9,6024
training_set\images\image_01181.jpg,1181,PASS,2.6439452933522225,2.153110517141092,0.1528006686252476,0,131.0,3/25/2026,10,6024
training_set\images\image_01182.jpg,1182,PASS,2.1450186069204,1.1593114354538303,0.6505159607550273,0,131.0,3/25/2026,11,6024
training_set\images\image_01183.jpg,1183,PASS,1.9356722847220864,1.5268200027145185,0.0537788568145432,0,131.0,3/25/2002,12,6024
training_set\images\image_01184.jpg,1184,PASS,1.9548022753433425,1.5574850743220994,0.0619583097213876,1,131.0,3/25/2026,1,6038
training_set\images\image_01185.jpg,1185,PASS,2.269168142089596,1.4655737054770628,0.4743719777010728,0,131.0,3/25/2026,2,6038
training_set\images\image_01186.jpg,1186,PASS,2.131083948340828,1.275347163453152,0.1563784999129336,0,131.0,3/25/2026,3,6038
training_set\images\image_01187.jpg,1187,PASS,1.9893156815321504,1.2717164068693316,0.2031370797873133,0,131.0,3/25/2026,4,6038
training_set\images\image_01188.jpg,1188,PASS,2.060741152579356,1.7020603624874928,0.0,2,131.0,3/25/2026,5,6038
training_set\images\image_01189.jpg,1189,PASS,2.033749986672537,1.4496429893727791,0.1098247655366233,0,131.0,3/25/2026,6,6038
training_set\images\image_01190.jpg,1190,PASS,1.6770561041138812,1.2647772219268676,0.0553111851322498,0,131.0,3/25/2026,7,6038
training_set\images\image_01191.jpg,1191,PASS,1.970618508935596,1.3824609911711407,0.3221865877417105,1,131.0,3/25/2026,9,6038
training_set\images\image_01192.jpg,1192,PASS,2.206351973784855,1.5838206238661166,0.1799390358208552,0,131.0,3/25/2026,10,6038
training_set\images\image_01193.jpg,1193,PASS,2.154779197998504,1.435400208645515,0.2512472984690597,0,131.0,3/25/2026,11,6038
training_set\images\image_01194.jpg,1194,PASS,2.002411195075239,1.584211847291597,0.2161585627629025,0,131.0,3/25/2026,12,6038
training_set\images\image_01195.jpg,1195,PASS,1.852856490108261,1.1684026141221404,0.2988770310014315,0,131.0,3/25/2026,13,6038
training_set\images\image_01196.jpg,1196,PASS,2.222884509267377,1.8033211779281264,0.422844379116768,0,131.0,3/25/2026,14,6038
training_set\images\image_01197.jpg,1197,PASS,1.9423062443484207,1.6999239096013783,0.0027621419560761,0,131.0,3/25/2026,15,6038
training_set\images\image_01198.jpg,1198,PASS,1.951308021667044,1.210049301769492,0.0694185583061568,0,131.0,3/25/2026,16,6038
training_set\images\image_01199.jpg,1199,PASS,1.88602634728542,1.567445517425332,0.0695430558701124,0,131.0,3/25/2026,17,6038
training_set\images\image_01200.jpg,1200,PASS,1.6910417868737548,1.1277629951821868,0.0327490894510245,0,131.0,3/25/2026,18,6038
training_set\images\image_01201.jpg,1201,PASS,1.4559188003539656,0.8697356691681684,0.1081185715983086,0,131.0,3/25/2026,19,6038
training_set\images\image_01202.jpg,1202,PASS,2.1669017355013684,1.549678500660315,0.5057154738353762,0,131.0,3/27/2026,20,6038
training_set\images\image_01203.jpg,1203,PASS,3.1494180027945182,2.547832704374536,0.0630239985122527,0,131.0,3/27/2026,21,6038
training_set\images\image_01204.jpg,1204,PASS,2.203419625712965,1.8120822176244529,0.0586635090483138,0,131.0,3/27/2026,22,6038
training_set\images\image_01205.jpg,1205,PASS,2.3978876411769123,1.9240337917494112,0.3253983431185983,0,131.0,3/27/2026,23,6038
training_set\images\image_01206.jpg,1206,PASS,2.7071836235828903,1.941101992866988,0.4232553675265209,0,131.0,3/27/2026,24,6038
training_set\images\image_01207.jpg,1207,PASS,3.267845883771243,2.173572375125729,1.1360421669946548,0,131.0,3/27/2026,25,6038
training_set\images\image_01209.jpg,1209,PASS,10.826448114160604,6.567880246729374,3.881409657121664,0,132.0,4/30/2026,1,6024
training_set\images\image_01210.jpg,1210,PASS,5.61388016828792,4.671788423566043,1.0910386620450128,1,132.0,4/30/2026,2,7024
training_set\images\image_01211.jpg,1211,PASS,6.77551237611043,4.895680487029007,0.5363726063928178,0,132.0,4/30/2026,3,7024
training_set\images\image_01212.jpg,1212,PASS,6.375069154939518,5.2272769050492665,1.0581859935891194,0,132.0,4/30/2026,4,7024
training_set\images\image_01213.jpg,1213,PASS,5.32029076122064,3.3727408312527647,2.269530261936334,0,132.0,4/30/2026,5,7024
training_set\images\image_01214.jpg,1214,PASS,3.988816308808103,2.9281720108744635,0.4227877753299358,0,132.0,4/30/2026,6,7024
training_set\images\image_01215.jpg,1215,PASS,2.07566656386098,1.6911457495613866,0.0903963075083269,0,132.0,4/30/2026,7,7024
training_set\images\image_01216.jpg,1216,PASS,2.368767645907768,1.4863481364570177,0.774540253484876,0,132.0,4/30/2026,8,7024
training_set\images\image_01217.jpg,1217,PASS,3.1716169965123777,2.102505083418384,1.12998592631101,0,132.0,4/30/2026,9,7024
training_set\images\image_01218.jpg,1218,PASS,2.905968647859372,2.03038189636948,0.3917352886265131,0,132.0,4/30/2026,10,7024
training_set\images\image_01219.jpg,1219,PASS,2.6909049396694966,1.7201459067185942,0.0063525813252436,0,132.0,4/30/2026,11,7024
training_set\images\image_01220.jpg,1220,PASS,3.096100957870807,2.305204084673084,0.1416544078634487,0,132.0,4/30/2026,12,7024
training_set\images\image_01221.jpg,1221,PASS,2.509953152772661,1.6607781278722855,0.4455393138385481,0,132.0,5/1/2026,13,7024
training_set\images\image_01222.jpg,1222,PASS,1.752331404991264,1.3028512582143612,0.2989520649157047,1,132.0,5/1/2026,14,7024
training_set\images\image_01224.jpg,1224,PASS,2.880230715361569,2.213544163684388,0.4432120728127184,0,132.0,5/1/2026,1,7038
training_set\images\image_01225.jpg,1225,PASS,2.6652312737950803,1.7721645132239068,0.2620180876624389,0,132.0,5/1/2026,2,7038
training_set\images\image_01226.jpg,1226,PASS,2.1696387931949936,1.542944023262061,0.0901038864494925,0,132.0,5/1/2026,3,7038
training_set\images\image_01227.jpg,1227,PASS,2.6853486449461683,1.88453707199461,0.7613096851525605,0,132.0,5/1/2026,4,7038
training_set\images\image_01228.jpg,1228,PASS,2.402891177916977,2.0885922890502067,0.0182795265653648,0,132.0,5/1/2026,5,7038
training_set\images\image_01229.jpg,1229,PASS,2.5054124413567904,2.019010060837944,0.0810223239648704,0,132.0,5/1/2026,6,7038
training_set\images\image_01230.jpg,1230,PASS,2.4566998585290127,1.8833010266899963,0.3453822814439777,0,132.0,5/1/2026,7,7038
training_set\images\image_01231.jpg,1231,PASS,2.407563805808336,1.4269843674853178,0.4787008826895338,0,132.0,5/1/2026,8,7038
training_set\images\image_01232.jpg,1232,PASS,2.2689608188979298,1.8339594368748,0.2821715259131316,0,132.0,5/2/2026,9,7038
training_set\images\image_01233.jpg,1233,PASS,1.936924916351484,1.3348021198972817,0.2247710091667099,0,132.0,5/3/2026,10,7038
training_set\images\image_01234.jpg,1234,PASS,2.374033930783978,1.5112359254603696,0.185477710912592,0,132.0,5/4/2026,11,7038
training_set\images\image_01235.jpg,1235,PASS,2.962489295407772,2.1206064868871315,0.3418340651416587,0,132.0,5/4/2026,12,7038
training_set\images\image_01236.jpg,1236,PASS,2.568397882570372,2.049997772802794,0.1829128131431581,0,132.0,5/4/2026,13,7038
training_set\images\image_01237.jpg,1237,PASS,2.5912934076782155,1.6509704512569152,0.2930270993289694,0,132.0,5/4/2026,14,7038
training_set\images\image_01238.jpg,1238,PASS,2.131648875124148,1.256720169846835,0.207214252671658,0,132.0,5/4/2026,15,7038
training_set\images\image_01239.jpg,1239,PASS,2.425139627759441,1.2720358660619182,1.4108347853773289,0,132.0,5/4/2026,16,7038
training_set\images\image_01240.jpg,1240,PASS,3.107883531368412,2.2007336581126675,0.1063155906155617,0,132.0,5/5/2026,17,7038
training_set\images\image_01241.jpg,1241,PASS,2.9313217712121977,2.0121084699286937,0.8603889960162121,0,132.0,5/5/2026,18,7038
training_set\images\image_01242.jpg,1242,PASS,3.340945115578171,2.640639285879766,0.8211225614440565,0,132.0,5/5/2026,19,7038
training_set\images\image_01243.jpg,1243,PASS,2.166689905315364,1.9668761966282249,0.0452549140753584,0,132.0,5/5/2026,20,7038
training_set\images\image_01244.jpg,1244,PASS,2.6713049014757946,1.777636693088872,0.4599214167863796,0,132.0,5/5/2026,21,7038
training_set\images\image_01245.jpg,1245,PASS,3.1238241785913634,2.658724022203093,0.1747029316754886,0,132.0,5/5/2026,22,7038
training_set\images\image_01246.jpg,1246,PASS,2.7162455575065154,2.0491450599191805,0.4728426639508933,0,132.0,5/5/2026,23,7038
training_set\images\image_01247.jpg,1247,PASS,4.143456951796188,3.5747376096375576,0.3750636524372956,0,132.0,5/5/2026,24,7038
training_set\images\image_01248.jpg,1248,PASS,4.096932528714515,3.059391658170701,1.2172423957064682,0,132.0,5/5/2026,25,7038
training_set\images\image_01249.jpg,1249,PASS,2.950150166278928,2.44779304122101,0.389467084421828,0,132.0,5/5/2026,26,7038
